ECG,EMG,foot GSR,HR,marker,RESP
-0.115,0.898625,13.803,97.0,10.04,47.48
-0.103,0.91425,13.811,97.0,10.05,47.45
-0.048,0.942625,13.819,97.0,10.05,47.47
-0.154,0.922,13.828,97.0,10.04,47.38
0.114,0.963375,13.834,97.0,10.04,47.41
-0.221,0.88575,13.843,97.0,10.04,47.57
-0.089,0.85975,13.843,97.0,10.04,47.57
0.113,0.95825,13.844,97.0,10.04,47.72
0.07,1.012625,13.845,97.0,10.04,47.97
-0.12,1.0515,13.844,97.0,10.05,48.22
-0.101,0.932375,13.843,97.0,10.04,48.45
-0.029,1.043625,13.839,97.0,10.04,48.65
-0.125,0.97375,13.831,97.0,10.04,48.84
0.124,0.968625,13.825,97.0,10.04,49.05
-0.197,0.922,13.816,97.0,10.04,49.4
-0.069,1.0515,13.803,97.0,10.04,49.71
0.136,1.08,13.788,103.0,10.04,49.99
0.091,0.968625,13.77,103.0,10.04,50.25
-0.094,0.922,13.755,103.0,10.05,50.51
-0.063,1.012625,13.736,103.0,10.04,50.71
0.004,0.9245,13.718,103.0,10.04,50.92
-0.089,0.88825,13.693,103.0,10.04,51.03
0.181,0.932375,13.668,103.0,10.04,50.93
-0.16,0.92975,13.644,103.0,10.04,50.83
-0.024,1.023,13.619,103.0,10.04,50.68
0.192,1.007375,13.59,103.0,10.04,50.43
0.132,0.867625,13.564,103.0,10.05,50.22
-0.052,0.942625,13.537,103.0,10.04,50.01
-0.029,1.033375,13.506,103.0,10.04,49.8
0.01,1.05925,13.475,103.0,10.05,49.58
-0.01,0.95825,13.443,103.0,10.04,49.22
-0.072,0.971125,13.414,103.0,10.04,48.91
0.148,0.865,13.381,103.0,10.04,48.78
-0.023,1.004875,13.349,103.0,10.05,48.73
0.146,0.999625,13.319,103.0,10.04,48.63
0.251,0.940125,13.288,103.0,10.04,48.52
0.0,1.0255,13.257,103.0,10.04,48.42
-0.008,1.121375,13.229,100.0,10.04,48.32
0.011,0.841625,13.201,100.0,10.04,48.21
0.06,0.971125,13.172,100.0,10.04,48.08
-0.067,1.056625,13.147,100.0,10.05,47.89
0.179,0.932375,13.123,100.0,10.04,47.83
-0.042,1.1265,13.107,100.0,10.04,47.82
0.066,1.157625,13.09,100.0,10.04,47.78
0.286,1.085125,13.077,100.0,10.04,47.78
0.073,0.8935,13.069,100.0,10.04,47.76
-0.024,0.9375,13.067,99.0,10.04,47.75
-0.003,1.041125,13.069,99.0,10.04,47.7
0.005,0.906375,13.075,99.0,10.04,47.68
0.036,0.9815,13.083,99.0,10.04,47.55
-0.091,0.92975,13.094,99.0,10.04,47.47
0.184,0.867625,13.107,99.0,10.04,47.47
-0.028,0.8805,13.123,99.0,10.04,47.45
0.106,1.07475,13.137,99.0,10.04,47.43
0.284,0.98925,13.154,99.0,10.04,47.44
0.033,0.98675,13.166,99.0,10.04,47.45
-0.017,1.069625,13.179,94.0,10.04,47.46
-0.002,0.90125,13.19,94.0,10.04,47.48
0.05,0.911625,13.199,94.0,10.04,47.46
-0.024,1.08775,13.203,94.0,10.04,47.34
0.142,1.129125,13.205,94.0,10.04,47.32
-0.031,1.007375,13.205,94.0,10.04,47.37
0.014,1.03075,13.204,94.0,10.04,47.38
0.213,1.01,13.201,94.0,10.04,47.39
0.214,0.940125,13.194,94.0,10.04,47.42
-0.02,1.028125,13.185,94.0,10.04,47.42
-0.004,0.78475,13.172,96.0,10.04,47.41
-0.012,0.774375,13.16,96.0,10.04,47.43
0.058,0.877875,13.148,96.0,10.04,47.38
-0.049,0.953,13.134,96.0,10.04,47.3
0.221,0.911625,13.119,96.0,10.04,47.34
-0.044,1.08775,13.102,96.0,10.04,47.4
0.046,1.098125,13.086,96.0,10.05,47.44
0.219,1.041125,13.069,96.0,10.04,47.41
0.153,0.9245,13.053,96.0,10.04,47.4
-0.049,1.124,13.038,94.0,10.05,47.49
-0.03,0.78725,13.052,94.0,10.05,47.22
0.033,1.1525,13.052,94.0,10.05,47.2
-0.071,0.88825,13.068,94.0,10.05,47.15
0.149,0.94525,13.066,94.0,10.04,47.23
-0.129,1.01525,13.015,94.0,10.04,47.36
-0.024,0.9245,12.966,94.0,10.02,47.42
0.193,0.922,12.927,103.0,10.02,47.57
0.151,0.854625,12.869,103.0,10.04,47.99
-0.076,0.890875,12.822,103.0,10.05,48.42
-0.061,0.940125,12.797,103.0,10.05,48.86
0.01,0.971125,12.756,103.0,10.04,49.78
-0.048,0.8935,12.723,103.0,10.04,50.4
0.029,0.81325,12.707,103.0,10.02,50.22
0.008,0.963375,12.69,103.0,10.04,49.78
-0.038,1.00225,12.677,103.0,10.04,49.86
0.157,0.9505,12.663,103.0,10.04,50.12
0.19,1.13175,12.659,103.0,10.04,50.59
-0.079,0.91425,12.673,101.0,10.04,50.51
-0.069,1.067,12.704,101.0,10.04,49.69
-0.044,0.852,12.747,101.0,10.04,48.87
-0.034,0.890875,12.759,101.0,10.04,48.6
-0.159,0.955625,12.786,101.0,10.04,48.53
0.14,0.90125,12.812,101.0,10.04,48.47
-0.077,0.94525,12.833,101.0,10.04,48.34
0.206,0.906375,12.858,101.0,10.04,48.1
0.224,0.91675,12.869,101.0,10.04,48.02
0.002,0.91425,12.865,101.0,10.04,47.9
-0.003,0.92975,12.876,100.0,10.04,47.93
0.05,0.9505,12.9,100.0,10.05,47.91
0.116,1.043625,12.949,100.0,10.05,47.55
0.009,0.9375,12.952,100.0,10.05,47.54
0.316,0.999625,12.97,100.0,10.05,47.61
0.037,1.04625,13.017,100.0,10.05,47.74
0.17,1.01,13.066,100.0,10.05,47.73
0.435,0.909,13.093,100.0,10.05,47.39
0.247,0.991875,13.12,100.0,10.04,47.2
0.101,0.852,13.149,100.0,10.05,47.28
0.127,0.9245,13.201,100.0,10.04,47.39
0.148,0.8495,13.186,100.0,10.05,47.46
0.153,0.87275,13.161,100.0,10.05,47.28
0.022,0.865,13.154,99.0,10.05,46.99
0.303,0.922,13.145,99.0,10.05,47.02
0.074,0.991875,13.164,99.0,10.05,47.15
0.218,0.9815,13.229,99.0,10.05,47.05
0.394,1.041125,13.278,99.0,10.05,46.78
0.09,0.97375,13.337,99.0,10.05,46.61
0.042,1.004875,13.398,99.0,10.05,46.55
0.052,0.97375,13.449,72.0,10.05,46.52
0.09,0.85725,13.509,72.0,10.05,46.46
0.025,0.896125,13.559,72.0,10.05,46.37
0.112,1.01775,13.6,72.0,10.05,46.33
0.056,0.831375,13.636,72.0,10.06,46.27
0.025,0.805375,13.675,72.0,10.06,46.09
0.183,0.999625,13.713,72.0,10.06,45.88
0.157,1.007375,13.743,72.0,10.06,45.6
-0.015,0.9375,13.767,72.0,10.06,45.41
-0.018,0.898625,13.785,72.0,10.06,45.23
-0.022,0.911625,13.8,72.0,10.06,45.13
0.014,1.08,13.818,72.0,10.06,45.01
-0.045,1.201625,13.819,72.0,10.06,45.0
0.081,1.0255,13.819,72.0,10.06,45.1
-0.018,1.012625,13.822,72.0,10.06,45.36
-0.043,0.968625,13.82,72.0,10.06,45.85
0.166,1.11875,13.815,93.0,10.06,46.46
0.186,0.9375,13.813,93.0,10.06,46.99
-0.07,0.932375,13.808,93.0,10.07,47.39
-0.077,0.999625,13.803,93.0,10.07,47.79
-0.003,0.909,13.796,93.0,10.07,48.16
-0.057,0.77175,13.786,93.0,10.07,48.54
-0.057,0.7925,13.782,93.0,10.07,48.87
0.081,1.0255,13.778,93.0,10.07,49.19
-0.038,0.890875,13.769,93.0,10.06,49.6
0.158,0.92975,13.767,93.0,10.07,49.97
0.241,1.01775,13.763,101.0,10.06,50.24
-0.045,1.1525,13.76,101.0,10.06,50.16
-0.043,0.942625,13.754,101.0,10.06,50.04
-0.011,1.077375,13.742,101.0,10.07,50.36
0.025,0.97375,13.733,101.0,10.06,50.46
-0.1,0.898625,13.726,101.0,10.06,50.01
0.195,0.896125,13.721,101.0,10.06,49.85
-0.047,0.865,13.713,101.0,10.05,49.82
0.102,0.9375,13.707,101.0,10.05,49.45
0.318,0.745875,13.702,101.0,10.05,49.12
0.032,0.95825,13.686,101.0,10.05,48.85
-0.031,0.94525,13.683,100.0,10.05,49.03
-0.005,0.9245,13.67,100.0,10.05,49.25
0.058,1.064375,13.681,100.0,10.05,48.85
-0.058,0.96075,13.733,100.0,10.05,48.36
0.229,0.8805,13.772,100.0,10.05,48.28
-0.131,0.997125,13.751,100.0,10.05,48.29
0.008,0.96075,13.657,100.0,10.05,48.02
0.246,0.9505,13.542,100.0,10.04,47.76
0.152,0.968625,13.482,100.0,10.04,47.48
-0.054,0.999625,13.447,99.0,10.04,46.93
-0.047,1.098125,13.405,99.0,10.04,46.44
-0.035,1.043625,13.366,99.0,10.04,45.64
-0.011,0.846875,13.325,99.0,10.04,45.12
-0.144,0.9945,13.297,99.0,10.04,44.78
0.102,0.81325,13.276,99.0,10.04,44.7
-0.111,0.7925,13.241,99.0,10.04,44.61
0.012,1.033375,13.205,99.0,10.04,44.93
0.233,0.82875,13.175,96.0,10.04,45.22
-0.042,0.927125,13.153,96.0,10.04,45.46
-0.115,0.88575,13.138,96.0,10.04,45.75
-0.083,0.984125,13.119,96.0,10.04,45.81
-0.007,1.03075,13.101,96.0,10.04,45.81
-0.056,0.999625,13.075,96.0,10.04,45.66
0.075,1.10325,13.049,96.0,10.04,45.22
0.028,0.942625,13.035,96.0,10.04,45.05
0.037,1.0515,13.027,96.0,10.04,44.91
0.259,0.96075,13.023,96.0,10.04,44.58
0.319,0.821,13.017,96.0,10.04,44.83
0.067,0.867625,13.031,96.0,10.04,45.25
0.08,0.922,13.05,96.0,10.04,45.21
0.12,0.865,13.065,96.0,10.04,45.18
0.169,0.92975,13.078,96.0,10.04,45.48
0.04,0.9375,13.108,96.0,10.04,45.9
0.298,0.854625,13.133,96.0,10.04,46.07
0.076,0.890875,13.153,96.0,10.04,46.2
0.196,0.9375,13.169,96.0,10.04,46.63
0.433,0.96075,13.191,96.0,10.04,47.02
0.179,1.113625,13.214,96.0,10.04,46.97
0.082,1.007375,13.241,96.0,10.04,46.87
0.126,1.067,13.276,96.0,10.04,47.19
0.057,0.9945,13.307,96.0,10.04,47.75
0.027,0.976375,13.344,97.0,10.04,47.82
0.286,1.411375,13.379,97.0,10.04,48.08
0.061,1.113625,13.411,97.0,10.04,48.77
0.189,1.108375,13.443,97.0,10.04,48.81
0.409,1.056625,13.485,97.0,10.04,48.84
0.126,0.81325,13.486,97.0,10.04,48.85
0.047,0.896125,13.497,103.0,10.04,49.02
0.082,0.999625,13.496,103.0,10.04,49.48
0.131,0.940125,13.482,103.0,10.04,49.97
0.005,0.854625,13.471,103.0,10.04,49.86
0.269,1.056625,13.469,103.0,10.04,49.55
0.007,0.903875,13.465,103.0,10.04,49.53
0.127,1.09025,13.461,103.0,10.04,49.14
0.373,1.012625,13.472,103.0,10.04,48.48
0.139,1.03075,13.475,103.0,10.05,48.24
0.015,0.9505,13.46,101.0,10.05,48.1
0.037,0.875375,13.451,101.0,10.04,47.93
0.092,0.91675,13.459,101.0,10.05,48.14
0.016,0.870125,13.485,101.0,10.04,48.02
0.14,0.8495,13.498,101.0,10.04,47.42
0.021,0.84425,13.513,101.0,10.04,47.15
0.023,0.91675,13.528,101.0,10.04,46.96
0.232,0.947875,13.538,101.0,10.05,46.94
0.247,0.997125,13.508,101.0,10.05,47.54
-0.027,0.953,13.372,99.0,10.04,47.69
-0.025,0.919375,13.236,99.0,10.05,47.03
0.004,0.919375,13.15,99.0,10.04,46.7
0.031,1.08775,13.111,99.0,10.04,46.73
-0.092,0.92975,13.129,99.0,10.05,46.59
0.173,1.00225,13.104,99.0,10.05,46.42
-0.033,0.94525,13.067,99.0,10.05,46.34
0.098,1.035875,13.052,99.0,10.05,45.92
0.326,0.909,13.026,99.0,10.05,45.42
0.043,1.04625,13.014,99.0,10.05,45.62
-0.019,0.88825,13.02,99.0,10.05,45.76
-0.001,0.833875,13.021,99.0,10.06,45.55
0.057,0.8235,13.026,99.0,10.06,45.68
-0.01,0.877875,13.037,99.0,10.06,45.74
0.117,0.96075,13.041,99.0,10.07,45.14
0.028,0.898625,13.05,99.0,10.07,44.68
0.025,0.991875,13.086,99.0,10.07,44.52
0.195,0.903875,13.119,99.0,10.07,44.4
0.173,0.877875,13.141,96.0,10.07,44.47
-0.017,0.88825,13.165,96.0,10.07,44.67
-0.014,0.81325,13.188,96.0,10.07,44.8
0.077,1.03075,13.204,96.0,10.07,44.91
-0.019,0.92975,13.221,96.0,10.07,45.19
0.14,0.9375,13.224,96.0,10.06,45.19
-0.022,0.90125,13.234,96.0,10.07,45.18
-0.003,0.90125,13.238,96.0,10.07,45.31
0.21,0.9245,13.239,103.0,10.07,46.02
0.205,0.8935,13.239,103.0,10.07,46.87
-0.039,0.854625,13.234,103.0,10.07,47.3
-0.029,0.984125,13.233,103.0,10.07,47.43
0.041,1.01775,13.228,103.0,10.07,47.78
-0.068,0.8805,13.226,103.0,10.07,48.05
0.2,1.043625,13.224,103.0,10.06,48.36
-0.119,0.9815,13.223,103.0,10.07,48.39
-0.002,0.911625,13.216,103.0,10.07,48.11
0.219,0.942625,13.214,104.0,10.07,47.36
0.174,0.932375,13.211,104.0,10.07,46.9
-0.046,1.0255,13.204,104.0,10.07,46.95
-0.018,0.947875,13.203,104.0,10.08,47.23
0.056,0.846875,13.209,104.0,10.07,46.82
-0.07,0.919375,13.214,104.0,10.07,46.28
0.217,0.875375,13.218,104.0,10.07,46.45
-0.12,0.84425,13.224,104.0,10.07,46.67
0.015,1.165375,13.228,104.0,10.07,45.98
0.255,0.906375,13.229,104.0,10.07,45.51
0.094,0.865,13.231,104.0,10.06,45.67
-0.082,1.04625,13.231,104.0,10.07,45.67
-0.064,0.883125,13.236,104.0,10.07,45.19
-0.007,0.955625,13.238,104.0,10.07,45.05
-0.158,0.9815,13.238,104.0,10.07,45.41
0.084,1.023,13.241,104.0,10.07,45.48
-0.185,1.2405,13.245,104.0,10.07,45.46
-0.081,0.98675,13.248,104.0,10.07,45.55
0.156,0.984125,13.245,104.0,10.07,45.74
-0.067,0.896125,13.247,104.0,10.06,45.43
-0.185,0.852,13.246,104.0,10.06,45.0
-0.155,0.919375,13.244,104.0,10.07,45.31
-0.072,0.660375,13.252,104.0,10.06,45.13
-0.19,0.852,13.252,104.0,10.06,44.97
0.076,0.8935,13.255,104.0,10.06,45.1
-0.17,0.890875,13.256,104.0,10.05,45.29
-0.038,0.92975,13.257,104.0,10.06,45.12
0.231,0.90125,13.249,103.0,10.06,44.92
0.015,0.909,13.235,103.0,10.06,45.13
-0.114,1.028125,13.222,103.0,10.05,45.68
-0.064,1.069625,13.218,103.0,10.05,46.52
0.003,0.978875,13.221,103.0,10.05,47.13
-0.121,0.96075,13.243,103.0,10.05,46.18
0.152,1.08,13.251,103.0,10.05,45.25
-0.078,1.105875,13.266,103.0,10.05,45.82
0.05,0.867625,13.286,103.0,10.05,46.66
0.289,0.8365,13.294,104.0,10.05,47.23
0.046,0.826125,13.311,104.0,10.05,47.67
-0.045,0.852,13.324,104.0,10.04,48.16
0.004,0.927125,13.342,104.0,10.05,48.44
0.058,0.97375,13.365,104.0,10.05,48.62
-0.075,0.92975,13.387,104.0,10.06,48.36
0.193,0.87275,13.403,104.0,10.05,48.27
-0.027,0.91675,13.422,104.0,10.05,48.75
0.075,0.9505,13.441,104.0,10.05,49.24
0.326,0.88825,13.462,104.0,10.05,48.98
0.053,0.9375,13.47,104.0,10.05,48.36
-0.039,1.035875,13.476,103.0,10.06,47.7
-0.011,1.07475,13.476,103.0,10.06,47.26
0.053,1.007375,13.472,103.0,10.06,47.12
-0.044,1.048875,13.47,103.0,10.06,46.84
0.223,0.95825,13.466,103.0,10.05,46.81
-0.093,0.883125,13.458,103.0,10.05,47.26
0.021,0.808,13.456,103.0,10.05,46.77
0.25,0.94525,13.445,103.0,10.06,45.8
0.2,0.90125,13.435,103.0,10.06,45.52
-0.031,0.898625,13.428,99.0,10.05,45.76
-0.02,1.0515,13.419,99.0,10.06,46.12
0.005,0.92975,13.406,99.0,10.05,46.37
0.03,0.875375,13.395,99.0,10.05,46.19
-0.094,0.98925,13.389,99.0,10.06,45.6
0.169,0.940125,13.382,99.0,10.06,45.39
-0.053,0.854625,13.379,99.0,10.05,45.48
0.072,0.88825,13.372,99.0,10.05,45.38
0.296,1.206875,13.373,97.0,10.05,45.32
0.019,1.01775,13.375,97.0,10.05,45.33
-0.067,0.98675,13.38,97.0,10.05,45.2
-0.051,0.922,13.382,97.0,10.05,45.04
-0.006,1.03075,13.382,97.0,10.05,45.24
-0.051,0.85725,13.385,97.0,10.05,45.56
-0.045,1.035875,13.387,97.0,10.05,45.76
0.055,1.03075,13.387,97.0,10.05,46.08
-0.052,0.971125,13.385,97.0,10.05,46.36
0.11,1.124,13.376,97.0,10.05,46.76
0.223,1.124,13.366,95.0,10.06,47.31
-0.071,1.11625,13.359,95.0,10.05,48.08
-0.106,1.0385,13.354,95.0,10.05,48.45
-0.027,0.9505,13.343,95.0,10.05,48.4
-0.083,1.054,13.333,95.0,10.05,48.58
-0.124,1.043625,13.326,95.0,10.06,48.72
0.058,0.968625,13.314,95.0,10.06,49.13
-0.094,1.170625,13.307,95.0,10.06,49.81
0.067,0.997125,13.298,95.0,10.06,49.78
0.19,0.909,13.278,103.0,10.05,49.65
-0.101,0.98925,13.263,103.0,10.05,49.7
-0.113,0.968625,13.251,103.0,10.05,49.71
-0.075,0.87275,13.247,103.0,10.05,49.55
-0.038,0.922,13.234,103.0,10.05,49.45
-0.155,0.9945,13.221,103.0,10.05,49.56
0.128,0.9505,13.204,103.0,10.05,49.64
-0.114,0.968625,13.184,103.0,10.05,49.31
-0.003,0.883125,13.154,103.0,10.04,48.98
0.247,1.0825,13.114,99.0,10.05,48.85
-0.01,0.98675,13.083,99.0,10.05,48.53
-0.102,1.064375,13.056,99.0,10.04,47.87
-0.08,1.043625,13.031,99.0,10.04,47.75
0.015,1.23275,13.014,99.0,10.04,48.25
-0.098,0.96075,13.001,99.0,10.04,48.31
0.161,1.124,12.984,99.0,10.05,47.16
-0.17,0.997125,12.973,99.0,10.05,46.38
-0.036,0.9375,12.96,99.0,10.04,46.68
0.197,1.528,12.95,99.0,10.04,46.94
0.083,0.968625,12.968,99.0,10.04,46.63
-0.13,1.0385,13.006,99.0,10.04,46.41
-0.169,0.997125,13.023,99.0,10.04,46.26
-0.095,1.165375,13.006,99.0,10.04,46.07
-0.196,1.32075,12.916,99.0,10.04,45.93
-0.097,1.157625,12.822,99.0,10.04,45.83
-0.198,1.07475,12.795,99.0,10.04,45.71
-0.206,1.10325,12.784,99.0,10.05,45.85
0.007,0.906375,12.785,101.0,10.04,46.08
0.056,1.24825,12.79,101.0,10.04,46.54
-0.222,0.919375,12.797,101.0,10.04,46.82
-0.193,1.041125,12.805,101.0,10.04,46.82
-0.077,0.802875,12.814,101.0,10.04,46.65
-0.171,0.91675,12.833,101.0,10.04,46.41
0.089,1.023,12.856,101.0,10.04,46.77
-0.198,0.87275,12.888,101.0,10.04,47.42
-0.083,0.934875,12.928,101.0,10.04,47.76
0.148,0.953,12.963,104.0,10.04,47.87
0.106,1.048875,12.964,104.0,10.04,47.9
-0.118,1.31825,12.953,104.0,10.04,47.88
-0.077,1.142125,12.959,104.0,10.04,48.12
0.038,0.968625,12.979,104.0,10.04,48.26
-0.094,0.9245,12.995,104.0,10.04,47.87
0.189,0.978875,13.012,104.0,10.04,47.38
-0.106,0.833875,13.035,104.0,10.04,47.57
0.049,1.0255,13.06,104.0,10.04,48.26
0.295,0.927125,13.088,104.0,10.04,48.39
0.119,0.978875,13.118,104.0,10.04,47.83
-0.012,0.947875,13.144,104.0,10.04,46.98
0.028,0.91425,13.17,106.0,10.04,46.95
0.087,0.919375,13.206,106.0,10.04,47.01
-0.056,0.963375,13.233,106.0,10.02,46.7
0.233,1.0515,13.252,106.0,10.04,46.67
-0.006,1.0385,13.281,106.0,10.04,46.64
0.136,1.250875,13.303,106.0,10.04,46.6
0.344,1.37,13.333,106.0,10.04,46.46
0.072,1.134375,13.373,106.0,10.04,46.19
0.0,0.978875,13.416,106.0,10.04,45.93
0.07,1.134375,13.466,106.0,10.04,45.79
0.035,1.186125,13.505,106.0,10.04,45.69
-0.021,1.10325,13.523,106.0,10.04,45.57
0.176,1.01525,13.519,106.0,10.04,45.41
-0.014,0.90125,13.51,106.0,10.04,45.29
0.157,0.909,13.523,106.0,10.04,45.16
0.056,0.999625,13.558,106.0,10.04,45.26
-0.035,1.048875,13.561,106.0,10.04,45.14
-0.037,0.96075,13.454,106.0,10.04,44.82
0.057,1.043625,13.382,106.0,10.04,44.64
-0.071,1.08,13.333,106.0,10.04,44.83
0.198,0.999625,13.382,106.0,10.04,46.61
-0.144,1.14725,13.384,106.0,10.04,46.71
-0.034,1.004875,13.368,106.0,10.04,47.34
0.174,1.00225,13.353,106.0,10.04,47.56
0.118,0.911625,13.337,106.0,10.05,47.52
-0.105,1.072125,13.316,106.0,10.05,47.62
-0.056,1.31825,13.302,106.0,10.05,48.06
-0.037,0.978875,13.307,106.0,10.05,48.53
-0.172,1.113625,13.322,106.0,10.05,48.6
0.132,1.20425,13.325,106.0,10.05,49.0
-0.097,0.953,13.331,106.0,10.04,49.19
0.019,0.898625,13.334,106.0,10.05,49.03
0.207,0.95825,13.335,109.0,10.05,48.82
-0.062,1.048875,13.338,109.0,10.05,48.62
-0.112,0.932375,13.342,109.0,10.04,48.59
-0.013,0.927125,13.338,109.0,10.04,48.75
-0.106,0.991875,13.338,109.0,10.04,48.83
-0.176,1.1525,13.334,109.0,10.05,48.51
-0.167,1.0255,13.331,109.0,10.05,48.25
-0.073,0.98675,13.328,109.0,10.05,48.15
0.144,1.225,13.334,109.0,10.05,48.11
0.099,0.831375,13.335,109.0,10.05,48.1
-0.109,1.28975,13.335,109.0,10.05,47.41
-0.078,0.971125,13.337,109.0,10.05,47.36
-0.021,0.909,13.339,80.0,10.04,47.12
-0.161,0.963375,13.381,80.0,10.04,47.13
0.098,1.01,13.458,80.0,10.04,47.06
-0.115,0.963375,13.511,80.0,10.04,46.82
-0.014,1.17575,13.518,80.0,10.04,46.55
0.207,1.144625,13.392,80.0,10.04,46.47
-0.047,0.96075,13.339,80.0,10.04,45.99
-0.123,0.8805,13.331,80.0,10.02,45.73
-0.043,1.124,13.326,80.0,10.02,45.77
-0.087,1.21975,13.332,80.0,10.02,45.46
-0.073,1.17575,13.334,80.0,10.02,45.24
-0.018,0.98925,13.336,80.0,10.01,45.26
-0.109,1.067,13.361,80.0,10.01,45.36
0.069,1.043625,13.384,80.0,10.01,45.33
0.122,0.971125,13.393,107.0,10.02,44.81
-0.141,1.067,13.384,107.0,10.02,44.9
-0.146,1.11875,13.381,107.0,10.01,45.67
-0.095,1.077375,13.392,107.0,10.01,46.51
-0.23,1.033375,13.399,107.0,10.01,47.17
0.018,1.054,13.41,107.0,10.01,47.37
-0.242,1.144625,13.408,107.0,10.02,47.4
-0.154,0.978875,13.398,107.0,10.01,47.53
0.086,1.21725,13.408,107.0,10.01,48.01
-0.131,0.9375,13.417,107.0,10.01,48.81
-0.216,1.13175,13.419,107.0,10.01,48.92
-0.142,1.134375,13.415,107.0,10.0,49.25
-0.167,1.028125,13.417,107.0,10.01,49.47
-0.177,1.01525,13.42,107.0,10.0,49.27
-0.007,0.997125,13.429,107.0,10.0,49.18
-0.139,0.9375,13.423,107.0,10.0,49.1
0.048,1.048875,13.42,107.0,10.01,48.89
0.138,1.023,13.421,109.0,10.0,48.98
-0.114,0.919375,13.43,109.0,10.0,48.63
-0.099,1.04625,13.43,109.0,10.0,48.43
-0.001,1.098125,13.431,109.0,10.0,48.11
-0.116,1.05925,13.428,109.0,10.01,47.59
0.179,0.98675,13.422,109.0,10.01,47.05
-0.187,1.023,13.423,109.0,10.01,47.27
-0.046,1.01525,13.435,109.0,10.0,47.55
0.185,1.069625,13.436,109.0,10.0,46.89
0.068,1.08775,13.421,109.0,10.0,46.63
-0.109,1.04625,13.427,107.0,10.0,46.7
-0.062,1.01775,13.426,107.0,10.01,46.86
-0.024,1.136875,13.431,107.0,10.01,47.23
0.079,0.997125,13.445,107.0,10.0,47.15
0.083,0.999625,13.431,107.0,10.0,46.98
-0.109,0.971125,13.427,107.0,10.0,46.89
0.024,0.947875,13.44,121.0,10.01,46.99
0.226,1.00225,13.441,121.0,10.0,47.21
-0.038,1.056625,13.435,121.0,10.0,47.78
-0.097,1.04625,13.434,121.0,10.0,47.85
-0.013,0.97375,13.425,121.0,10.0,48.36
-0.138,1.007375,13.427,121.0,10.0,48.17
0.139,1.007375,13.445,121.0,10.0,47.61
-0.233,1.08,13.449,121.0,10.01,47.54
-0.098,1.035875,13.45,121.0,10.0,47.5
0.11,0.932375,13.442,99.0,10.0,47.1
0.015,1.007375,13.425,99.0,10.0,46.62
-0.156,0.991875,13.41,99.0,10.0,46.05
-0.111,1.064375,13.399,99.0,10.0,45.3
-0.082,1.0385,13.394,99.0,10.0,44.8
-0.21,0.81575,13.396,99.0,10.0,44.9
0.069,0.978875,13.405,99.0,10.0,44.89
-0.154,0.953,13.41,99.0,10.0,44.6
-0.03,1.023,13.416,99.0,10.0,44.39
0.156,1.03075,13.422,107.0,10.0,44.62
-0.108,1.043625,13.42,107.0,10.0,45.1
-0.162,1.054,13.413,107.0,10.0,45.43
-0.076,0.971125,13.415,107.0,10.0,45.64
-0.194,1.056625,13.422,107.0,10.0,45.69
0.097,1.067,13.429,107.0,10.0,45.89
-0.283,1.041125,13.437,107.0,10.0,46.22
-0.153,1.01775,13.456,107.0,10.0,46.53
-0.084,1.067,13.471,111.0,10.0,46.91
-0.119,1.0825,13.493,111.0,10.0,47.05
-0.2,0.984125,13.523,111.0,10.0,47.18
-0.141,1.056625,13.543,111.0,10.0,47.63
-0.144,0.922,13.555,111.0,9.99,47.63
-0.242,0.963375,13.577,111.0,10.0,47.42
0.0,0.953,13.578,111.0,10.0,47.44
-0.215,0.976375,13.588,111.0,10.0,47.64
-0.057,0.971125,13.595,111.0,10.0,47.55
0.071,1.00225,13.602,109.0,10.0,47.52
-0.185,0.999625,13.611,109.0,10.0,47.59
-0.163,0.984125,13.621,109.0,10.0,47.52
-0.076,0.978875,13.626,109.0,10.0,47.46
-0.214,1.085125,13.631,109.0,10.01,47.35
0.037,0.9945,13.629,109.0,10.04,46.92
-0.203,0.95825,13.624,109.0,10.05,46.61
-0.09,0.966,13.62,109.0,10.04,46.51
0.122,0.978875,13.61,112.0,10.02,46.42
-0.108,0.903875,13.595,112.0,10.01,46.17
-0.213,0.8495,13.574,112.0,10.01,45.61
-0.129,0.978875,13.551,112.0,10.04,45.43
-0.208,1.05925,13.528,112.0,10.04,45.39
0.05,0.934875,13.511,112.0,10.04,45.54
-0.271,1.069625,13.494,112.0,10.02,46.2
-0.202,1.149875,13.474,112.0,10.02,46.0
-0.019,0.95825,13.45,111.0,10.02,45.18
-0.053,0.865,13.426,111.0,10.04,44.87
-0.274,1.03075,13.408,111.0,10.04,45.65
-0.196,0.9945,13.39,111.0,10.04,46.82
-0.155,1.067,13.373,111.0,10.02,47.31
0.004,1.072125,13.357,111.0,10.02,48.01
-0.195,1.10325,13.341,111.0,10.04,49.01
-0.268,1.064375,13.333,130.0,10.04,49.64
-0.097,1.201625,13.328,130.0,10.04,49.96
-0.072,0.997125,13.328,130.0,10.04,49.85
-0.275,0.942625,13.328,130.0,10.04,49.83
-0.219,1.004875,13.333,130.0,10.04,49.59
-0.232,1.00225,13.343,130.0,10.04,49.48
-0.161,1.04625,13.359,130.0,10.02,49.47
-0.153,1.067,13.377,130.0,10.02,49.95
-0.21,1.0255,13.399,130.0,10.04,50.96
-0.027,1.08775,13.421,103.0,10.04,51.05
