ECG,foot GSR,hand GSR,HR,marker,RESP
0.117,18.96,7.535,78.0,14.69,32.12
0.056,18.977,7.537,78.0,14.69,33.37
0.135,19.062,7.541,78.0,14.69,34.59
0.291,19.156,7.54,78.0,14.69,33.44
0.345,19.179,7.538,78.0,14.69,32.67
0.331,19.19,7.535,78.0,14.69,33.77
0.277,19.197,7.531,78.0,14.69,34.95
0.459,19.202,7.531,78.0,14.69,36.14
0.241,19.216,7.532,78.0,14.68,37.67
0.365,19.252,7.529,78.0,14.68,39.08
0.529,19.253,7.525,78.0,14.68,39.74
0.584,19.22,7.532,78.0,14.68,39.7
0.364,19.177,7.537,78.0,14.68,39.83
0.271,19.124,7.536,78.0,14.68,41.96
0.28,19.067,7.523,78.0,14.68,44.39
0.273,19.059,7.511,78.0,14.68,45.71
0.175,19.098,7.501,78.0,14.68,45.55
0.167,19.17,7.495,78.0,14.68,44.04
0.26,19.151,7.491,78.0,14.68,41.23
0.106,19.143,7.489,78.0,14.68,37.9
0.15,19.134,7.485,78.0,14.68,36.17
0.25,19.11,7.484,78.0,14.68,36.04
0.271,19.093,7.481,78.0,14.68,36.73
0.121,19.079,7.479,78.0,14.69,38.75
0.095,19.07,7.476,78.0,14.68,40.47
0.075,19.061,7.475,78.0,14.69,39.45
0.113,19.053,7.474,78.0,14.68,37.48
0.034,19.046,7.471,78.0,14.68,36.95
0.15,19.039,7.469,78.0,14.68,37.3
0.085,19.038,7.466,78.0,14.68,37.3
0.019,19.056,7.464,78.0,14.69,36.75
0.067,19.094,7.461,78.0,14.69,36.51
0.171,19.135,7.459,42.0,14.68,36.75
0.158,19.161,7.454,42.0,14.68,36.88
-0.007,19.162,7.451,42.0,14.68,36.88
-0.026,19.154,7.448,42.0,14.68,37.06
-0.064,19.153,7.445,42.0,14.68,37.36
-0.065,19.158,7.444,42.0,14.68,37.65
0.007,19.171,7.443,42.0,14.68,37.81
-0.084,19.18,7.447,42.0,14.68,37.78
0.156,19.181,7.417,42.0,14.68,37.48
-0.07,19.19,7.418,42.0,14.68,37.13
-0.047,19.217,7.424,42.0,14.68,36.82
0.047,19.256,7.433,42.0,14.68,36.73
0.143,19.3,7.433,42.0,14.68,36.58
-0.008,19.351,7.428,42.0,14.68,36.33
-0.076,19.413,7.434,42.0,14.68,35.81
-0.078,19.481,7.444,42.0,14.68,35.41
-0.092,19.544,7.457,42.0,14.68,35.13
-0.097,19.61,7.474,42.0,14.68,34.76
-0.041,19.691,7.507,42.0,14.68,34.72
-0.144,19.794,7.551,42.0,14.68,34.43
0.064,19.891,7.572,42.0,14.68,34.05
-0.138,19.954,7.582,42.0,14.68,33.11
-0.132,20.057,7.589,42.0,14.68,32.22
-0.078,20.186,7.601,42.0,14.68,32.23
0.018,20.285,7.613,42.0,14.68,33.03
-0.027,20.419,7.62,42.0,14.68,33.66
-0.178,20.498,7.629,42.0,14.68,33.99
-0.188,20.576,7.636,42.0,14.68,33.76
-0.218,20.638,7.659,42.0,14.68,33.58
-0.165,20.727,7.684,42.0,14.68,33.78
-0.244,20.769,7.695,42.0,14.68,34.36
-0.208,20.791,7.701,42.0,14.68,34.88
-0.203,20.806,7.709,42.0,14.68,34.82
-0.181,20.791,7.713,42.0,14.68,34.69
-0.099,20.752,7.705,42.0,14.68,35.18
-0.006,20.692,7.702,42.0,14.68,36.0
-0.01,20.627,7.701,42.0,14.68,36.06
-0.15,20.571,7.706,42.0,14.68,35.55
-0.146,20.525,7.717,42.0,14.68,35.57
-0.2,20.536,7.728,42.0,14.68,35.43
-0.24,20.497,7.737,42.0,14.68,34.88
-0.202,20.476,7.76,42.0,14.68,34.51
-0.3,20.506,7.774,42.0,14.68,34.49
-0.06,20.542,7.802,42.0,14.68,34.93
-0.323,20.635,7.818,42.0,14.68,35.12
-0.311,20.777,7.847,42.0,14.68,35.27
-0.279,20.875,7.874,41.0,14.66,35.29
-0.138,20.898,7.864,41.0,14.66,35.67
-0.226,20.888,7.876,41.0,14.66,36.1
-0.269,20.869,7.891,41.0,14.66,36.15
-0.235,20.846,7.885,41.0,14.66,35.47
-0.227,20.82,7.884,41.0,14.66,35.12
-0.123,20.808,7.88,41.0,14.68,34.9
-0.202,20.784,7.875,41.0,14.68,34.38
0.048,20.742,7.877,41.0,14.68,34.48
-0.148,20.703,7.889,41.0,14.68,34.68
-0.099,20.623,7.931,41.0,14.68,34.97
-0.008,20.548,7.996,41.0,14.68,34.9
0.06,20.751,8.049,41.0,14.68,35.18
-0.059,20.91,8.075,41.0,14.68,35.44
-0.115,21.023,8.081,41.0,14.68,35.66
-0.125,21.151,8.087,41.0,14.66,36.2
-0.114,21.241,8.079,41.0,14.66,36.68
-0.101,21.284,8.079,41.0,14.66,37.28
-0.173,21.307,8.085,41.0,14.66,37.81
0.066,21.319,8.094,41.0,14.66,37.85
-0.064,21.337,8.09,41.0,14.66,38.41
-0.017,21.355,8.078,41.0,14.66,38.47
0.082,21.299,8.032,41.0,14.66,38.91
0.139,21.246,7.991,41.0,14.66,37.61
-0.043,21.195,7.972,41.0,14.66,35.68
-0.103,21.044,7.966,41.0,14.66,35.21
-0.114,21.011,7.969,41.0,14.66,35.62
-0.123,20.99,7.973,41.0,14.66,35.47
-0.06,20.962,7.982,41.0,14.66,35.21
-0.165,20.947,8.011,41.0,14.66,35.08
0.071,20.98,8.017,41.0,14.66,35.02
-0.158,20.997,8.023,41.0,14.66,34.85
-0.117,20.957,8.023,41.0,14.68,34.82
-0.049,21.033,8.024,41.0,14.68,35.35
0.051,21.024,8.039,41.0,14.66,35.95
-0.066,21.055,8.058,41.0,14.66,35.87
-0.147,21.025,8.061,41.0,14.66,36.11
-0.139,20.969,8.061,41.0,14.66,36.44
-0.145,20.904,8.059,41.0,14.66,36.56
-0.109,20.852,8.054,41.0,14.66,36.38
-0.199,20.807,8.048,41.0,14.66,36.59
0.1,20.801,8.038,41.0,14.66,36.51
-0.115,20.967,8.024,41.0,14.66,36.47
-0.029,21.065,8.018,41.0,14.66,36.91
0.064,21.06,8.009,85.0,14.66,38.15
0.129,21.032,8.007,85.0,14.66,40.16
0.008,20.995,8.003,85.0,14.66,41.43
-0.004,20.947,7.998,85.0,14.66,41.91
0.049,20.937,7.993,85.0,14.66,42.01
0.013,20.909,7.991,85.0,14.66,42.2
0.103,20.887,7.982,85.0,14.66,41.84
0.116,20.89,7.976,85.0,14.66,41.28
0.034,20.898,7.971,85.0,14.66,40.75
0.158,20.894,7.966,85.0,14.66,40.11
0.124,20.888,7.961,85.0,14.66,39.52
-0.016,20.873,7.955,85.0,14.66,39.39
-0.001,20.846,7.947,96.0,14.66,39.41
0.002,20.664,7.94,96.0,14.66,39.5
0.076,20.51,7.935,96.0,14.66,39.23
0.297,20.306,7.927,96.0,14.66,39.32
0.194,20.106,7.915,96.0,14.66,39.47
0.329,19.997,7.904,96.0,14.66,39.84
0.324,19.935,7.895,96.0,14.66,40.01
0.238,19.881,7.887,96.0,14.66,40.34
0.261,19.846,7.883,96.0,14.66,40.79
0.222,19.828,7.879,96.0,14.66,41.07
0.221,19.823,7.878,96.0,14.66,39.9
0.29,19.825,7.874,96.0,14.66,39.76
0.401,19.839,7.881,96.0,14.66,39.48
0.37,19.855,7.914,96.0,14.66,39.38
0.224,19.859,7.949,96.0,14.66,39.29
0.222,19.855,7.972,96.0,14.66,39.83
0.216,19.833,7.986,96.0,14.66,39.43
0.275,19.811,7.998,96.0,14.66,38.91
0.183,19.802,8.012,96.0,14.66,38.86
0.415,19.801,8.018,96.0,14.66,39.05
0.166,19.801,8.02,96.0,14.66,39.12
0.196,19.799,8.018,96.0,14.66,39.13
0.275,19.796,8.013,96.0,14.66,39.4
0.38,19.8,8.002,96.0,14.66,39.85
0.262,19.804,7.993,96.0,14.66,40.26
0.174,19.806,7.991,96.0,14.66,40.4
0.149,19.8,7.991,96.0,14.66,40.6
0.162,19.785,7.995,96.0,14.66,40.8
0.157,19.796,7.992,96.0,14.66,40.88
0.087,19.9,7.991,96.0,14.66,40.99
0.296,19.949,7.99,96.0,14.66,41.1
0.109,19.996,7.987,96.0,14.66,41.17
0.211,20.019,7.987,96.0,14.66,41.38
0.248,20.039,7.985,96.0,14.66,41.45
0.294,20.066,7.985,96.0,14.66,40.85
0.139,20.069,7.986,96.0,14.66,41.02
0.113,20.067,7.987,96.0,14.66,41.25
0.117,20.054,7.986,96.0,14.66,40.91
0.132,20.033,7.983,96.0,14.66,40.93
0.119,19.99,7.982,96.0,14.66,40.85
0.061,19.945,7.978,96.0,14.66,40.65
0.223,19.912,7.978,96.0,14.66,40.35
0.001,19.872,7.98,96.0,14.66,40.16
0.033,19.833,7.982,96.0,14.66,39.62
0.119,19.791,7.986,96.0,14.65,38.96
0.135,19.747,7.994,96.0,14.66,38.73
-0.051,19.708,8.004,96.0,14.66,38.12
-0.085,19.664,8.014,96.0,14.66,37.83
-0.112,19.627,8.023,96.0,14.66,38.27
-0.126,19.596,8.028,96.0,14.66,37.77
-0.097,19.566,8.042,96.0,14.66,37.37
-0.203,19.54,8.027,96.0,14.66,37.26
0.054,19.519,8.022,96.0,14.66,37.47
-0.197,19.5,8.055,96.0,14.66,37.86
-0.172,19.48,8.088,96.0,14.66,38.37
-0.101,19.456,8.092,96.0,14.66,38.86
-0.036,19.432,8.078,96.0,14.65,39.24
-0.184,19.41,8.056,96.0,14.66,39.69
-0.23,19.388,8.056,96.0,14.66,40.21
-0.236,19.366,8.064,96.0,14.66,40.56
-0.184,19.341,8.078,96.0,14.65,40.72
-0.237,19.319,8.088,96.0,14.65,40.86
-0.116,19.294,8.093,96.0,14.65,41.09
-0.098,19.271,8.094,96.0,14.65,41.33
-0.213,19.248,8.09,96.0,14.66,41.36
-0.144,19.226,8.088,96.0,14.66,41.16
-0.043,19.202,8.078,87.0,14.65,40.87
-0.064,19.18,8.054,87.0,14.66,40.62
-0.196,19.155,8.048,87.0,14.65,40.48
-0.194,19.134,8.041,87.0,14.65,40.25
-0.206,19.112,8.033,87.0,14.65,39.85
-0.141,19.09,8.026,87.0,14.65,39.4
-0.218,19.068,8.022,87.0,14.65,39.09
-0.066,19.045,8.025,87.0,14.65,38.88
-0.171,19.023,8.022,87.0,14.65,38.6
-0.211,18.996,8.014,87.0,14.65,38.18
-0.156,18.969,8.003,87.0,14.65,37.73
-0.05,18.944,7.997,85.0,14.65,37.38
-0.09,18.923,7.989,85.0,14.65,37.14
-0.223,18.901,7.983,85.0,14.65,36.93
-0.23,18.881,7.976,85.0,14.65,36.55
-0.251,18.857,7.969,85.0,14.65,36.34
-0.201,18.833,7.962,85.0,14.65,36.05
-0.247,18.809,7.956,85.0,14.65,35.97
-0.195,18.787,7.951,85.0,14.65,35.97
-0.13,18.764,7.945,85.0,14.65,35.97
-0.259,18.742,7.939,85.0,14.65,35.94
-0.198,18.72,7.934,85.0,14.65,35.93
-0.09,18.695,7.929,83.0,14.65,35.93
-0.095,18.674,7.924,83.0,14.65,35.9
-0.248,18.653,7.919,83.0,14.65,35.85
-0.254,18.634,7.915,83.0,14.65,35.84
-0.268,18.615,7.912,83.0,14.65,35.84
-0.273,18.591,7.92,83.0,14.65,35.67
-0.186,18.565,7.923,83.0,14.65,35.64
-0.3,18.546,7.923,83.0,14.65,35.66
-0.04,18.531,7.919,83.0,14.65,35.74
-0.267,18.516,7.916,83.0,14.65,35.79
-0.284,18.499,7.914,83.0,14.65,35.96
-0.21,18.481,7.913,83.0,14.65,36.3
-0.107,18.467,7.909,80.0,14.65,36.28
-0.217,18.459,7.906,80.0,14.65,36.58
-0.311,18.451,7.904,80.0,14.65,37.1
-0.316,18.444,7.903,80.0,14.65,37.47
-0.331,18.437,7.9,80.0,14.65,37.67
-0.253,18.429,7.9,80.0,14.65,37.86
-0.359,18.42,7.899,80.0,14.65,37.83
-0.111,18.414,7.898,80.0,14.65,38.03
-0.323,18.407,7.898,80.0,14.65,38.31
-0.283,18.399,7.898,80.0,14.65,38.19
-0.203,18.39,7.895,80.0,14.65,37.99
-0.101,18.383,7.895,84.0,14.65,38.03
-0.189,18.375,7.896,84.0,14.65,38.03
-0.266,18.368,7.895,84.0,14.65,38.08
-0.268,18.361,7.896,84.0,14.65,38.29
-0.26,18.353,7.898,84.0,14.65,38.29
-0.222,18.345,7.896,84.0,14.65,38.14
-0.316,18.337,7.896,84.0,14.65,38.04
-0.055,18.328,7.898,84.0,14.65,38.03
-0.271,18.321,7.898,84.0,14.65,38.09
-0.222,18.313,7.896,84.0,14.65,38.18
-0.127,18.305,7.898,86.0,14.65,38.28
-0.061,18.296,7.898,86.0,14.65,38.33
-0.211,18.288,7.898,86.0,14.65,38.31
-0.238,18.278,7.898,86.0,14.65,38.26
-0.229,18.27,7.898,86.0,14.65,38.2
-0.166,18.263,7.896,86.0,14.65,37.98
-0.275,18.254,7.896,86.0,14.65,37.86
-0.018,18.244,7.895,86.0,14.65,37.8
-0.234,18.234,7.895,86.0,14.65,37.68
-0.192,18.224,7.894,86.0,14.65,37.58
-0.092,18.215,7.893,86.0,14.65,37.49
0.0,18.208,7.893,91.0,14.65,37.31
-0.128,18.2,7.891,91.0,14.65,37.1
-0.172,18.191,7.89,91.0,14.65,36.87
-0.176,18.179,7.888,91.0,14.65,36.69
-0.098,18.168,7.886,91.0,14.65,36.43
-0.215,18.157,7.885,91.0,14.65,36.33
0.021,18.148,7.883,91.0,14.65,36.27
-0.188,18.138,7.881,91.0,14.65,36.1
-0.155,18.123,7.879,91.0,14.65,36.07
-0.069,18.111,7.876,91.0,14.65,36.1
0.025,18.098,7.875,90.0,14.65,36.09
-0.082,18.089,7.875,90.0,14.65,36.02
-0.157,18.08,7.875,90.0,14.65,35.89
-0.161,18.069,7.873,90.0,14.65,35.85
-0.131,18.055,7.871,90.0,14.65,35.7
-0.167,18.045,7.87,90.0,14.65,35.52
-0.118,18.036,7.868,90.0,14.65,35.61
-0.075,18.026,7.866,90.0,14.65,35.98
-0.202,18.014,7.862,90.0,14.65,36.49
-0.142,18.008,7.854,90.0,14.65,36.62
-0.045,17.997,7.876,90.0,14.65,36.97
-0.064,17.987,7.884,90.0,14.65,37.48
-0.177,17.978,7.891,90.0,14.65,38.19
-0.178,17.965,7.893,90.0,14.65,38.89
-0.163,17.955,7.893,90.0,14.65,39.18
-0.136,17.945,7.893,90.0,14.65,39.42
-0.207,17.933,7.891,90.0,14.65,40.15
0.071,17.923,7.889,90.0,14.65,40.67
-0.168,17.913,7.888,90.0,14.65,41.19
-0.111,17.901,7.884,90.0,14.65,41.55
-0.012,17.89,7.883,90.0,14.65,41.79
0.032,17.878,7.88,90.0,14.65,42.01
-0.075,17.868,7.878,90.0,14.64,42.15
-0.079,17.856,7.875,90.0,14.65,42.15
-0.081,17.845,7.873,90.0,14.65,41.92
-0.026,17.832,7.869,90.0,14.64,41.53
-0.049,17.821,7.866,90.0,14.64,41.22
-0.014,17.811,7.864,90.0,14.64,41.02
0.112,17.801,7.859,90.0,14.65,40.82
-0.043,17.79,7.858,90.0,14.64,40.56
0.017,17.778,7.854,90.0,14.65,40.22
0.121,17.766,7.852,90.0,14.64,39.97
0.116,17.758,7.851,90.0,14.64,39.81
-0.004,17.746,7.848,90.0,14.64,39.63
-0.001,17.737,7.846,90.0,14.64,39.46
-0.01,17.727,7.844,90.0,14.64,39.17
-0.024,17.717,7.841,90.0,14.64,38.89
-0.031,17.707,7.839,90.0,14.64,38.73
0.037,17.697,7.834,90.0,14.64,38.58
-0.011,17.687,7.832,90.0,14.64,38.47
0.095,17.677,7.828,90.0,14.64,38.33
0.07,17.667,7.826,90.0,14.64,38.16
-0.007,17.657,7.822,90.0,14.64,38.0
0.049,17.649,7.819,90.0,14.64,37.84
0.156,17.641,7.817,90.0,14.64,37.65
0.135,17.634,7.812,90.0,14.64,37.53
-0.004,17.626,7.809,90.0,14.64,37.37
-0.006,17.62,7.807,90.0,14.64,37.22
-0.023,17.614,7.804,90.0,14.64,36.95
-0.044,17.609,7.802,90.0,14.64,36.63
-0.05,17.604,7.799,90.0,14.64,36.49
-0.055,17.599,7.797,90.0,14.64,36.39
-0.059,17.594,7.794,90.0,14.64,36.35
-0.031,17.589,7.792,90.0,14.64,36.29
-0.003,17.584,7.791,90.0,14.64,36.25
-0.067,17.579,7.787,90.0,14.64,36.23
0.159,17.576,7.786,90.0,14.64,36.24
-0.043,17.571,7.783,90.0,14.64,36.24
-0.004,17.567,7.781,90.0,14.64,36.24
0.092,17.56,7.777,90.0,14.64,36.24
0.156,17.553,7.775,90.0,14.64,36.26
-0.013,17.547,7.77,90.0,14.64,36.28
-0.055,17.542,7.769,90.0,14.64,36.27
-0.08,17.539,7.767,90.0,14.64,36.29
-0.092,17.534,7.765,90.0,14.64,36.15
-0.091,17.529,7.764,90.0,14.64,36.1
-0.092,17.524,7.76,90.0,14.64,36.11
-0.095,17.519,7.759,90.0,14.64,36.18
-0.042,17.514,7.756,90.0,14.64,36.19
-0.067,17.509,7.752,90.0,14.64,36.19
-0.023,17.504,7.75,90.0,14.64,36.19
0.053,17.499,7.749,90.0,14.64,36.2
-0.073,17.492,7.746,90.0,14.64,36.22
-0.018,17.487,7.744,90.0,14.64,36.24
0.1,17.48,7.741,90.0,14.64,36.25
0.121,17.475,7.739,90.0,14.64,36.27
-0.064,17.47,7.735,90.0,14.64,36.3
-0.073,17.465,7.732,90.0,14.64,36.31
-0.078,17.458,7.73,90.0,14.64,36.3
-0.096,17.452,7.727,90.0,14.64,36.15
-0.102,17.447,7.725,90.0,14.64,36.12
-0.108,17.441,7.722,90.0,14.64,36.13
-0.113,17.435,7.72,90.0,14.64,36.16
-0.121,17.43,7.719,90.0,14.64,36.2
-0.051,17.423,7.715,90.0,14.64,36.21
-0.135,17.417,7.712,90.0,14.64,36.26
0.092,17.41,7.711,90.0,14.64,36.35
-0.125,17.403,7.707,90.0,14.64,36.52
-0.109,17.397,7.705,90.0,14.64,36.71
-0.049,17.39,7.704,90.0,14.64,36.97
0.064,17.385,7.7,80.0,14.64,37.26
-0.01,17.38,7.697,80.0,14.64,37.58
-0.152,17.373,7.695,80.0,14.64,37.89
-0.148,17.365,7.692,80.0,14.64,38.23
-0.164,17.359,7.69,80.0,14.64,38.44
-0.174,17.353,7.687,80.0,14.64,38.6
-0.18,17.345,7.685,80.0,14.64,38.9
-0.184,17.339,7.683,80.0,14.64,39.17
-0.16,17.331,7.68,80.0,14.64,39.46
-0.122,17.324,7.677,80.0,14.64,39.67
-0.172,17.318,7.674,80.0,14.64,39.84
0.097,17.31,7.672,80.0,14.64,40.06
-0.135,17.304,7.67,80.0,14.64,40.27
-0.087,17.297,7.667,80.0,14.64,40.42
0.011,17.288,7.664,64.0,14.64,40.51
0.081,17.282,7.662,64.0,14.64,40.54
-0.075,17.276,7.66,64.0,14.64,40.52
-0.098,17.268,7.657,64.0,14.64,40.37
-0.094,17.261,7.654,64.0,14.64,40.18
-0.102,17.253,7.652,64.0,14.64,39.93
-0.104,17.246,7.649,64.0,14.64,39.68
-0.097,17.239,7.647,64.0,14.64,39.55
-0.089,17.233,7.644,64.0,14.64,39.41
-0.011,17.226,7.642,64.0,14.64,39.28
-0.07,17.218,7.639,64.0,14.64,39.08
0.149,17.212,7.637,64.0,14.64,38.88
-0.037,17.205,7.634,64.0,14.64,38.72
-0.029,17.199,7.632,64.0,14.64,38.59
0.035,17.191,7.629,64.0,14.64,38.48
0.16,17.184,7.627,64.0,14.64,38.4
0.114,17.176,7.624,64.0,14.64,38.33
-0.036,17.17,7.622,64.0,14.64,38.22
-0.025,17.162,7.619,64.0,14.64,38.1
-0.025,17.156,7.617,64.0,14.64,37.84
-0.038,17.149,7.614,64.0,14.64,37.58
-0.044,17.142,7.612,64.0,14.64,37.39
-0.042,17.135,7.609,63.0,14.64,37.25
-0.041,17.129,7.607,63.0,14.64,37.16
0.004,17.122,7.604,63.0,14.64,37.07
0.009,17.115,7.603,63.0,14.63,36.95
0.012,17.109,7.6,63.0,14.64,36.84
0.157,17.098,7.596,63.0,14.64,36.76
-0.001,17.092,7.595,63.0,14.63,36.68
0.085,17.088,7.593,63.0,14.63,36.62
0.235,17.08,7.591,63.0,14.63,36.57
0.212,17.074,7.588,63.0,14.63,36.54
0.011,17.069,7.586,63.0,14.63,36.5
-0.012,17.062,7.583,63.0,14.63,36.46
-0.01,17.055,7.581,63.0,14.63,36.38
-0.028,17.049,7.578,63.0,14.63,36.07
-0.037,17.042,7.576,60.0,14.63,36.07
-0.043,17.036,7.573,60.0,14.63,36.04
-0.044,17.03,7.571,60.0,14.63,36.04
-0.044,17.023,7.568,60.0,14.63,36.08
0.029,17.017,7.566,60.0,14.63,36.06
-0.04,17.011,7.565,60.0,14.63,36.05
0.174,17.005,7.562,60.0,14.63,36.05
-0.02,16.997,7.56,60.0,14.63,36.05
-0.007,16.992,7.557,60.0,14.63,36.05
0.058,16.985,7.555,60.0,14.63,36.07
0.194,16.978,7.552,60.0,14.63,36.08
0.151,16.972,7.55,60.0,14.63,36.08
-0.023,16.967,7.548,60.0,14.63,36.08
-0.024,16.96,7.546,59.0,14.63,36.1
-0.03,16.955,7.543,59.0,14.63,36.06
-0.046,16.948,7.542,59.0,14.63,35.91
-0.053,16.943,7.54,59.0,14.63,35.92
-0.056,16.937,7.537,59.0,14.63,35.92
-0.056,16.931,7.535,59.0,14.63,35.96
-0.026,16.925,7.532,59.0,14.63,35.99
0.006,16.92,7.53,59.0,14.63,36.01
-0.056,16.913,7.527,59.0,14.63,36.0
0.17,16.908,7.527,59.0,14.63,36.02
-0.031,16.9,7.525,59.0,14.63,36.03
0.01,16.895,7.523,59.0,14.63,36.04
0.12,16.889,7.521,59.0,14.63,36.07
0.207,16.883,7.518,59.0,14.63,36.09
0.006,16.878,7.516,59.0,14.63,36.13
-0.042,16.87,7.515,60.0,14.63,36.13
-0.038,16.865,7.512,60.0,14.63,36.17
-0.054,16.861,7.51,60.0,14.63,36.04
-0.065,16.853,7.508,60.0,14.63,35.99
-0.069,16.848,7.505,60.0,14.63,35.99
-0.067,16.843,7.504,60.0,14.63,36.01
-0.061,16.837,7.501,60.0,14.63,36.04
0.01,16.831,7.5,60.0,14.63,36.06
-0.083,16.826,7.498,60.0,14.63,36.07
0.169,16.821,7.495,60.0,14.63,36.07
-0.065,16.816,7.493,60.0,14.63,36.11
-0.038,16.809,7.491,60.0,14.63,36.18
0.034,16.803,7.489,60.0,14.63,36.3
0.163,16.796,7.488,60.0,14.63,36.44
0.031,16.791,7.484,60.0,14.63,36.66
-0.093,16.786,7.483,60.0,14.63,36.86
-0.094,16.781,7.48,60.0,14.63,37.14
-0.112,16.776,7.478,60.0,14.63,37.27
-0.131,16.771,7.475,60.0,14.63,37.42
-0.141,16.766,7.473,60.0,14.63,37.71
-0.129,16.761,7.471,60.0,14.63,37.99
-0.081,16.756,7.469,60.0,14.63,38.28
-0.168,16.751,7.466,60.0,14.63,38.52
0.12,16.746,7.464,60.0,14.63,38.7
-0.13,16.739,7.463,60.0,14.63,38.91
-0.091,16.734,7.46,60.0,14.63,39.18
-0.003,16.729,7.458,60.0,14.63,39.39
0.096,16.724,7.456,60.0,14.63,39.65
-0.057,16.719,7.454,60.0,14.63,39.92
-0.113,16.714,7.451,60.0,14.63,40.15
-0.106,16.709,7.449,60.0,14.63,40.31
-0.111,16.702,7.446,60.0,14.63,40.36
-0.114,16.696,7.445,60.0,14.63,40.35
-0.082,16.691,7.443,60.0,14.63,40.36
-0.047,16.686,7.44,60.0,14.63,40.34
-0.107,16.682,7.439,60.0,14.63,40.25
0.167,16.677,7.436,60.0,14.63,40.08
-0.067,16.672,7.435,60.0,14.63,39.86
-0.021,16.667,7.433,60.0,14.63,39.71
0.08,16.662,7.43,72.0,14.63,39.59
0.159,16.655,7.429,72.0,14.63,39.51
-0.015,16.651,7.428,72.0,14.63,39.43
-0.05,16.645,7.424,72.0,14.63,39.33
-0.039,16.639,7.423,72.0,14.63,39.18
-0.048,16.636,7.421,72.0,14.63,38.93
-0.057,16.632,7.418,72.0,14.63,38.71
-0.055,16.627,7.417,72.0,14.63,38.58
-0.049,16.622,7.416,72.0,14.63,38.45
0.034,16.617,7.413,72.0,14.63,38.38
-0.045,16.612,7.412,72.0,14.61,38.25
0.207,16.607,7.408,72.0,14.61,38.1
-0.019,16.602,7.408,72.0,14.61,37.99
0.011,16.597,7.406,72.0,14.61,37.89
0.083,16.592,7.403,72.0,14.61,37.82
0.216,16.587,7.402,72.0,14.61,37.76
0.14,16.582,7.398,72.0,14.63,37.71
-0.001,16.575,7.394,72.0,14.61,37.61
0.004,16.57,7.393,72.0,14.61,37.51
-0.001,16.567,7.393,72.0,14.61,37.3
-0.021,16.562,7.391,72.0,14.61,37.04
-0.023,16.557,7.389,64.0,14.61,36.92
-0.024,16.552,7.387,64.0,14.61,36.8
-0.025,16.547,7.384,64.0,14.61,36.75
-0.024,16.542,7.383,64.0,14.61,36.68
0.027,16.538,7.381,64.0,14.61,36.54
0.006,16.533,7.379,64.0,14.61,36.53
0.037,16.53,7.377,64.0,14.61,36.48
0.149,16.525,7.376,64.0,14.61,36.44
0.004,16.52,7.376,64.0,14.61,36.41
0.054,16.515,7.373,64.0,14.61,36.38
0.173,16.51,7.371,64.0,14.61,36.36
0.214,16.505,7.369,64.0,14.61,36.35
0.007,16.5,7.368,64.0,14.61,36.33
-0.02,16.495,7.366,56.0,14.61,36.3
-0.015,16.49,7.363,56.0,14.61,36.26
-0.032,16.488,7.362,56.0,14.61,36.09
-0.043,16.483,7.359,56.0,14.61,36.02
-0.047,16.478,7.358,56.0,14.61,36.0
-0.048,16.473,7.356,56.0,14.61,36.0
-0.052,16.468,7.354,56.0,14.61,36.02
-0.043,16.465,7.352,56.0,14.61,36.02
0.023,16.46,7.351,56.0,14.61,36.0
-0.065,16.455,7.348,56.0,14.61,35.99
0.186,16.45,7.348,56.0,14.61,35.98
-0.04,16.448,7.346,56.0,14.61,35.98
-0.011,16.443,7.343,56.0,14.61,35.99
0.068,16.438,7.342,56.0,14.61,35.99
0.202,16.434,7.339,56.0,14.61,36.03
0.073,16.428,7.337,56.0,14.61,36.1
-0.059,16.425,7.334,56.0,14.61,36.18
-0.061,16.422,7.334,56.0,14.61,36.34
-0.101,16.418,7.332,56.0,14.61,36.4
-0.108,16.411,7.33,56.0,14.61,36.47
-0.13,16.406,7.329,56.0,14.61,36.69
-0.12,16.403,7.326,56.0,14.61,36.92
-0.134,16.4,7.325,56.0,14.61,37.18
-0.111,16.396,7.324,56.0,14.61,37.56
-0.078,16.392,7.322,56.0,14.61,37.56
-0.133,16.388,7.319,56.0,14.61,37.55
0.123,16.383,7.319,56.0,14.61,37.61
-0.105,16.378,7.316,56.0,14.61,38.07
-0.066,16.376,7.314,56.0,14.61,38.56
0.028,16.369,7.314,80.0,14.61,39.1
0.118,16.366,7.311,80.0,14.61,39.53
-0.054,16.361,7.309,80.0,14.61,39.86
-0.094,16.356,7.307,80.0,14.61,40.07
-0.084,16.353,7.306,80.0,14.61,40.13
-0.097,16.348,7.304,80.0,14.61,40.03
-0.102,16.343,7.301,80.0,14.61,39.87
-0.099,16.338,7.301,80.0,14.61,39.71
-0.099,16.336,7.299,80.0,14.61,39.49
-0.058,16.331,7.296,80.0,14.61,39.33
-0.051,16.326,7.296,80.0,14.61,39.11
-0.056,16.324,7.294,80.0,14.61,38.87
0.125,16.319,7.292,80.0,14.61,38.72
-0.066,16.314,7.291,80.0,14.61,38.61
-0.024,16.309,7.289,80.0,14.61,38.54
0.084,16.305,7.287,62.0,14.61,38.47
0.142,16.301,7.286,62.0,14.61,38.41
-0.049,16.296,7.284,62.0,14.61,38.33
-0.081,16.291,7.282,62.0,14.61,38.23
-0.073,16.289,7.281,62.0,14.61,38.17
